Severity,ID,CVSS V3: Base Score,Last updated,Status,Source,CVSS V3: Vector,Package Matched CPE,Vulnerability Matched CPE
1,CVE-2024-26687,,"October 21, 2024 (15:22:06)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-26689,,"October 21, 2024 (15:22:49)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-26696,,"October 21, 2024 (15:22:05)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-26697,,"October 21, 2024 (15:22:12)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-26699,,"October 21, 2024 (15:24:03)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52429,5.5,"October 21, 2024 (15:23:13)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-26700,,"October 21, 2024 (15:21:55)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-36922,,"October 21, 2024 (15:23:10)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52660,,"October 21, 2024 (15:22:11)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52664,,"October 21, 2024 (15:23:19)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-42117,,"October 21, 2024 (15:24:03)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52670,,"October 21, 2024 (15:23:11)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52671,,"October 21, 2024 (15:21:54)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52672,,"October 21, 2024 (15:23:02)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-42121,,"October 21, 2024 (15:22:37)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52673,,"October 21, 2024 (15:22:04)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-36946,,"October 21, 2024 (15:22:20)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-42122,5.5,"October 21, 2024 (15:24:05)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-36944,,"October 21, 2024 (15:23:01)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-42125,,"October 21, 2024 (15:22:39)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52676,,"October 21, 2024 (15:23:25)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-42127,,"October 21, 2024 (15:22:36)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-42130,,"October 21, 2024 (15:22:15)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-42131,4.4,"October 21, 2024 (15:22:23)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-36955,,"October 21, 2024 (15:22:54)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-36951,,"October 21, 2024 (15:23:52)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-25739,5.5,"October 21, 2024 (15:24:03)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-25741,5.5,"October 21, 2024 (15:23:53)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-42144,5.5,"October 21, 2024 (15:22:37)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52696,,"October 21, 2024 (15:22:27)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-27057,,"October 21, 2024 (15:23:55)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-36969,5.5,"October 21, 2024 (15:21:58)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2022-48659,5.5,"October 21, 2024 (15:22:30)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52699,,"October 21, 2024 (15:22:54)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52700,,"October 21, 2024 (15:22:08)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-42153,5.5,"October 21, 2024 (15:22:45)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52703,,"October 21, 2024 (15:23:35)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52737,,"October 21, 2024 (15:22:02)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-42161,6.3,"October 21, 2024 (15:23:27)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:L/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52705,,"October 21, 2024 (15:23:47)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-42227,4.7,"October 21, 2024 (15:22:41)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52732,,"October 21, 2024 (15:23:26)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-42229,4.1,"October 21, 2024 (15:23:48)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:U/C:H/I:N/A:N,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52730,,"October 21, 2024 (15:23:47)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-37078,,"October 21, 2024 (15:23:52)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-42237,5.5,"October 21, 2024 (15:22:49)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52735,,"October 21, 2024 (15:22:24)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52736,,"October 21, 2024 (15:22:15)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-38384,,"October 21, 2024 (15:23:29)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52741,,"October 21, 2024 (15:23:15)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52742,,"October 21, 2024 (15:22:39)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-27388,,"October 21, 2024 (15:23:12)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-42252,5.5,"October 21, 2024 (15:21:57)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-42253,4.7,"October 21, 2024 (15:22:04)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-27397,,"October 21, 2024 (15:23:38)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52749,,"October 21, 2024 (15:22:50)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52750,,"October 21, 2024 (15:23:27)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52751,,"October 21, 2024 (15:23:00)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52757,,"October 21, 2024 (15:23:50)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52759,,"October 21, 2024 (15:22:57)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52763,,"October 21, 2024 (15:22:16)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52764,,"October 21, 2024 (15:22:19)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2021-46904,5.5,"October 21, 2024 (15:22:18)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2021-46905,5.5,"October 21, 2024 (15:22:58)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2021-46906,5.5,"October 21, 2024 (15:22:57)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2022-48734,5.5,"October 21, 2024 (15:23:39)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-27419,,"October 21, 2024 (15:23:17)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-38582,,"October 21, 2024 (15:23:17)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52774,,"October 21, 2024 (15:23:01)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-42295,,"October 21, 2024 (15:22:43)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-38573,,"October 21, 2024 (15:23:25)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-26654,,"October 21, 2024 (15:22:05)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2021-46924,5.5,"October 21, 2024 (15:23:23)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2021-46926,5.5,"October 21, 2024 (15:22:39)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2022-48809,5.5,"October 21, 2024 (15:22:47)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52789,,"October 21, 2024 (15:23:41)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-42311,5.5,"October 21, 2024 (15:23:32)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2022-48852,3.3,"October 21, 2024 (15:22:19)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2021-46932,5.5,"October 21, 2024 (15:22:04)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2021-46933,5.5,"October 21, 2024 (15:23:15)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52796,,"October 21, 2024 (15:22:38)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52799,,"October 21, 2024 (15:22:44)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-45863,6.4,"October 21, 2024 (15:22:01)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52801,,"October 21, 2024 (15:21:58)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52803,,"October 21, 2024 (15:23:55)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52804,,"October 21, 2024 (15:23:41)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52805,,"October 21, 2024 (15:22:01)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52806,5.5,"October 21, 2024 (15:22:21)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2022-48893,5.5,"October 21, 2024 (15:22:01)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-26685,,"October 21, 2024 (15:23:19)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52808,,"October 21, 2024 (15:23:59)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-26691,,"October 21, 2024 (15:22:43)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2022-48901,5.5,"October 21, 2024 (15:23:04)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52811,,"October 21, 2024 (15:21:56)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52813,,"October 21, 2024 (15:22:31)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52814,5.5,"October 21, 2024 (15:22:08)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52815,5.5,"October 21, 2024 (15:23:25)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-46343,5.5,"October 21, 2024 (15:21:52)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-38621,,"October 21, 2024 (15:21:59)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52817,5.5,"October 21, 2024 (15:22:50)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52819,,"October 21, 2024 (15:22:42)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52821,5.5,"October 21, 2024 (15:24:01)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52825,,"October 21, 2024 (15:22:44)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52826,,"October 21, 2024 (15:22:03)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-38633,5.5,"October 21, 2024 (15:23:19)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
